,id,llama2_rechts,llama2_rechts_voor,llama2_rechts_tegen,llama2_links,llama2_links_voor,llama2_links_tegen
700,2023D41832, Voor,0.9092004895210266,0.0907995551824569, Voor,1.0,0.0
701,2023D41825, Voor,0.6849855184555054,0.3150144517421722, Voor,1.0,0.0
702,2023D41641, Voor,0.6083723306655884,0.391627699136734, Voor,0.929983377456665,0.0700165927410125
703,2023D41831, Voor,0.8123712539672852,0.1876287162303924, Voor,1.0,0.0
704,2023D41751, Voor,0.8500764966011047,0.1499234139919281, Voor,1.0,0.0
705,2023D41649, Voor,0.6668460369110107,0.3331539332866668, Voor,1.0,0.0
706,2023D41821, Voor,0.8812079429626465,0.1187920942902565, Voor,1.0,0.0
707,2023D41648, Voor,0.6080723404884338,0.3919276595115661, Voor,0.9219523668289183,0.0780476257205009
708,2023D41812, Voor,0.8315455317497253,0.1684544682502746, Voor,1.0,0.0
709,2023D41851, Voor,0.7479040622711182,0.252095878124237, Voor,1.0,0.0
710,2023D41819, Voor,0.7099460959434509,0.2900538444519043, Voor,0.862097442150116,0.0790282785892486
711,2023D41817, Voor,0.8206212520599365,0.1793785989284515, Voor,1.0,0.0
712,2023D41849, Voor,0.8964073061943054,0.1035927459597587, Voor,1.0,0.0
713,2023D41846, Voor,0.8382586240768433,0.1617413163185119, Voor,1.0,0.0
714,2023D41845, Voor,0.6304258704185486,0.369574099779129, Voor,0.930337131023407,0.0696629211306572
715,2023D41844, Voor,0.7631481289863586,0.2368518710136413, Voor,1.0,0.0
716,2023D41842, Tegen,0.3677437603473663,0.6322562098503113, Voor,0.9074751734733582,0.0925247743725776
717,2023D41840, Voor,0.6441866159439087,0.3558133542537689, Voor,1.0,0.0
718,2023D40875, Voor,0.7699509263038635,0.2300489991903305, Voor,1.0,0.0
719,2023D40927, Voor,0.6665069460868835,0.333493024110794, Voor,1.0,0.0
720,2023D40458, Voor,0.7342379093170166,0.2657620906829834, Voor,1.0,0.0
721,2023D40760, Voor,0.7757683992385864,0.2242315709590912, Voor,1.0,0.0
722,2023D41574, Voor,0.5814177393913269,0.4185822308063507, Voor,0.9295353293418884,0.0704647153615951
723,2023D41437, Tegen,0.4976277947425842,0.5023722648620605, Voor,0.9160825610160828,0.0839174315333366
724,2023D40750, Voor,0.6718688607215881,0.3281311094760895, Voor,1.0,0.0
725,2023D40757, Tegen,0.2456748038530349,0.7543252110481262, Voor,0.7221910953521729,0.1715302020311355
726,2023D40743, Tegen,0.441878080368042,0.558121919631958, Voor,0.905430555343628,0.0945693552494049
727,2023D40770, Voor,0.7325506806373596,0.2674492597579956, Voor,1.0,0.0
728,2023D40778, Voor,0.6767221093177795,0.323277860879898, Voor,1.0,0.0
729,2023D40775, Voor,0.8287216424942017,0.1712783426046371, Voor,1.0,0.0
730,2023D40774, Voor,0.8069028854370117,0.1930971443653106, Voor,1.0,0.0
731,2023D40764, Voor,0.6023705005645752,0.3976295292377472, Voor,1.0,0.0
732,2023D40747, Voor,0.8099871277809143,0.1900128722190857, Voor,1.0,0.0
733,2023D40740, Voor,0.8687853813171387,0.1312145143747329, Voor,1.0,0.0
734,2023D40738, Voor,0.7825252413749695,0.2174748033285141, Voor,1.0,0.0
735,2023D40717, Voor,0.6912486553192139,0.3087512850761413, Voor,1.0,0.0
736,2023D40777, Voor,0.793940007686615,0.2060599327087402, Voor,1.0,0.0
737,2023D40718, Voor,0.9123323559761048,0.0876676589250564, Voor,1.0,0.0
738,2023D40776, Voor,0.6355653405189514,0.3644346594810486, Voor,1.0,0.0
739,2023D40755, Voor,0.5195865631103516,0.4804134368896484, Voor,0.8903388381004333,0.1096612587571144
740,2023D40573, Voor,0.8094819784164429,0.1905180215835571, Voor,1.0,0.0
741,2023D40567, Voor,0.7399648427963257,0.2600351274013519, Voor,1.0,0.0
742,2023D40572, Tegen,0.4043466746807098,0.5956534147262573, Voor,1.0,0.0
743,2023D40577, Voor,0.9228276014328004,0.0771723911166191, Voor,1.0,0.0
744,2023D40564, Voor,0.7439902424812317,0.2560097575187683, Voor,1.0,0.0
745,2023D40566, Tegen,0.3713262677192688,0.6286736726760864, Voor,0.8524081110954285,0.1475918889045715
746,2023D40575, Voor,0.8353997468948364,0.1646002382040023, Voor,1.0,0.0
747,2023D40569, Voor,0.82646244764328,0.1735375523567199, Voor,1.0,0.0
748,2023D40571, Voor,0.9008699059486388,0.0991300418972969, Voor,1.0,0.0
749,2023D40563, Voor,0.5876630544662476,0.41233691573143, Voor,1.0,0.0
750,2023D40565, Voor,0.5744419097900391,0.4255581498146057, Voor,1.0,0.0
751,2023D40331, Tegen,0.4082979559898376,0.5917020440101624, Voor,0.9276158809661864,0.0723840594291687
752,2023D40279, Voor,0.5863836407661438,0.4136163592338562, Voor,0.9293972849845886,0.0706026926636695
753,2023D40189, Voor,0.8289016485214233,0.1710982322692871, Voor,1.0,0.0
754,2023D40325, Voor,0.789820671081543,0.2101792991161346, Voor,1.0,0.0
755,2023D40175, Tegen,0.0831709876656532,0.5240036845207214, I can,0.4137536287307739,0.1390127688646316
756,2023D40186, Voor,0.7386690378189087,0.2613309025764465, Voor,1.0,0.0
757,2023D40328, Voor,0.7759634256362915,0.2240365594625473, Voor,1.0,0.0
758,2023D40330, Voor,0.8464909195899963,0.1535090059041977, Voor,1.0,0.0
759,2023D40317, Voor,0.6945520043373108,0.3054480254650116, Voor,1.0,0.0
760,2023D40316, Voor,0.671333372592926,0.3286665678024292, Voor,1.0,0.0
761,2023D40285, Voor,0.8132476210594177,0.1867523193359375, Voor,1.0,0.0
762,2023D40319, Voor,0.7069469690322876,0.2930530607700348, Voor,1.0,0.0
763,2023D40286, Voor,0.8396010398864746,0.160398930311203, Voor,1.0,0.0
764,2023D40261, Voor,0.8188217282295227,0.1811782717704773, Voor,1.0,0.0
765,2023D40256, Voor,0.5503090620040894,0.4496909379959106, Voor,1.0,0.0
766,2023D40258, Voor,0.8534233570098877,0.1465766578912735, Voor,1.0,0.0
767,2023D40281, Voor,0.6612481474876404,0.3387518227100372, Voor,1.0,0.0
768,2023D40263, Voor,0.6552597880363464,0.3447402417659759, Voor,1.0,0.0
769,2023D40257, Voor,0.8033432960510254,0.1966568231582641, Voor,1.0,0.0
770,2023D39559, Tegen,0.4741336703300476,0.5258662700653076, Voor,0.9347410798072816,0.0652589052915573
771,2023D39365, Voor,0.8329653739929199,0.1670346856117248, Voor,1.0,0.0
772,2023D39419, Voor,0.7906647324562073,0.2093351483345031, Voor,1.0,0.0
773,2023D39383, Voor,0.5539031028747559,0.4460968673229217, Voor,0.9209549427032472,0.0790451392531395
774,2023D39382, Voor,0.6934239268302917,0.306576132774353, Voor,1.0,0.0
775,2023D39647, Voor,0.8583794832229614,0.1416205316781997, Voor,1.0,0.0
776,2023D39492, Voor,0.6950151324272156,0.3049848973751068, Voor,1.0,0.0
777,2023D39488, Voor,0.5318984985351562,0.4681014716625213, Voor,1.0,0.0
778,2023D39438, Voor,0.8755764365196228,0.1244235560297966, Voor,1.0,0.0
779,2023D39459, Voor,0.801622748374939,0.1983772963285446, Voor,1.0,0.0
780,2023D39432, Voor,0.525606632232666,0.4743933081626892, Voor,1.0,0.0
781,2023D39402, Voor,0.907239317893982,0.0927606299519538, Voor,1.0,0.0
782,2023D39397, Voor,0.7662112712860107,0.2337886840105056, Voor,1.0,0.0
783,2023D39550, Voor,0.7660055756568909,0.2339944541454315, Voor,1.0,0.0
784,2023D39398, Voor,0.8533961772918701,0.146603837609291, Voor,1.0,0.0
785,2023D39396, Voor,0.8682889342308044,0.1317110508680343, Voor,1.0,0.0
786,2023D39395, Voor,0.8160300850868225,0.1839698553085327, Voor,1.0,0.0
787,2023D39359, Tegen,0.3101505637168884,0.6898494362831116, Voor,0.8122492432594299,0.1877507120370865
788,2023D39368, Voor,0.8905792236328125,0.1094208136200904, Voor,1.0,0.0
789,2023D39363, Voor,0.7469596266746521,0.2530403137207031, Voor,1.0,0.0
790,2023D39367, Voor,0.6294235587120056,0.3705762922763824, Voor,1.0,0.0
791,2023D39354, Voor,0.850698709487915,0.1493013501167297, Voor,1.0,0.0
792,2023D39348, Tegen,0.2790776789188385,0.6025784015655518, Voor,0.0,0.0
793,2023D39357, Voor,0.802958071231842,0.1970418691635131, Voor,1.0,0.0
794,2023D39346, Voor de,0.8477264642715454,0.1522735059261322, Voor,1.0,0.0
795,2023D39353, Voor,0.7863752841949463,0.2136247456073761, Voor,1.0,0.0
796,2023D39541, Voor,0.8259037137031555,0.1740963160991668, Voor,1.0,0.0
797,2023D39543, Voor,0.6394643783569336,0.3605356216430664, Voor,0.9283980131149292,0.0716019719839096
798,2023D39549, Voor,0.5956542491912842,0.404345691204071, Voor,1.0,0.0
799,2023D39544, Voor,0.7627183198928833,0.2372817099094391, Voor,1.0,0.0
800,2023D39546, Voor,0.6850609183311462,0.3149391412734985, Voor,1.0,0.0
801,2023D39366, Voor,0.7979879379272461,0.2020120918750763, Voor,1.0,0.0
802,2023D39344, Voor,0.923386812210083,0.0766131952404975, Voor,1.0,0.0
803,2023D39556, Voor,0.6043570041656494,0.395643025636673, Voor,1.0,0.0
804,2023D39547, Voor,0.9197966456413268,0.0802033990621566, Voor,1.0,0.0
805,2023D39545, Voor,0.6330913305282593,0.3669086098670959, Voor,1.0,0.0
806,2023D39540, Voor,1.0,0.0, Voor,1.0,0.0
807,2023D39356, Voor,0.7759889364242554,0.2240110039710998, Voor,1.0,0.0
808,2023D39542, Voor,0.6112242341041565,0.3887757658958435, Voor,1.0,0.0
809,2023D39274, Voor,0.4405574798583984,0.33211350440979, Voor,0.7235835790634155,0.0648491457104682
810,2023D39098, Voor,0.6288758516311646,0.371124118566513, Voor,1.0,0.0
811,2023D39094, Voor,0.7467404007911682,0.2532595992088318, Voor,1.0,0.0
812,2023D39091, Voor,0.7303987145423889,0.2696011960506439, Voor,1.0,0.0
813,2023D39279, Voor,0.4894115924835205,0.3131329417228699, Voor,0.7552496194839478,0.081863097846508
814,2023D39306, Tegen,0.3823314905166626,0.6176685094833374, Voor,0.8888868093490601,0.1111131235957145
815,2023D39271, Voor,1.0,0.0, Voor,1.0,0.0
816,2023D39296, Tegen,0.3023182451725006,0.6976817846298218, Voor,0.8066622614860535,0.1933376640081405
817,2023D39289, Voor,0.7546438574790955,0.2453561574220657, Voor,1.0,0.0
818,2023D39307, Voor,0.5419073104858398,0.3737436532974243, Voor,0.9436084032058716,0.0563916377723217
819,2023D39309, Tegen,0.3260420262813568,0.4667953848838806, Voor,0.8761730194091797,0.0638589486479759
820,2023D39299, I can,0.0,0.0, I can,0.0,0.0
821,2023D39297, Voor de,0.692852258682251,0.3071477115154266, Voor de,1.0,0.0
822,2023D39277, Voor,0.5071938037872314,0.3018437027931213, Voor,0.8216136693954468,0.0461703687906265
823,2023D39282, I can,0.0,0.0, I can,0.0,0.0
824,2023D39283, Voor,0.8121298551559448,0.1878701448440551, Voor,1.0,0.0
825,2023D39298, Voor,0.3957931697368622,0.2271221578121185, Voor,0.0,0.0
826,2023D39278, Tegen,0.0,0.0, Voor,0.7966959476470947,0.0884531438350677
827,2023D39290, Voor,0.5086038708686829,0.3466664254665375, Voor,0.935793936252594,0.064205951988697
828,2023D39276, I can,0.0,0.0, I cannot,0.0,0.0
829,2023D39275, Voor,0.5564274191856384,0.4435726404190063, Voor,0.9163721799850464,0.0836277082562446
830,2023D39270, Voor,0.8724779486656189,0.1275220662355423, Voor,1.0,0.0
831,2023D39273, Voor,0.0,0.0, Voor,0.9557721614837646,0.0442278496921062
832,2023D39272, Voor,0.5223715901374817,0.365318089723587, Voor,0.9236900806427002,0.0
833,2023D37008, Voor,0.9052035212516784,0.0947964489459991, Voor,1.0,0.0
834,2023D38729, Voor,0.8010244369506836,0.1989755183458328, Voor,1.0,0.0
835,2023D38837, Voor,1.0,0.0, Voor,1.0,0.0
836,2023D38838, Voor,1.0,0.0, Voor,1.0,0.0
837,2023D38326, Voor,0.9340662360191344,0.0659337416291236, Voor,1.0,0.0
838,2023D38338, Voor,0.5791735649108887,0.4208264648914337, Voor,1.0,0.0
839,2023D38327, Voor,0.855303943157196,0.1446961015462875, Voor,1.0,0.0
840,2023D38334, Voor,0.6576002836227417,0.3423997163772583, Voor,1.0,0.0
841,2023D38335, Voor,0.7958701252937317,0.2041298449039459, Voor,1.0,0.0
842,2023D38333, Voor,0.5545180439949036,0.4454819560050964, Voor,1.0,0.0
843,2023D38328, Voor,0.8555896282196045,0.1444103717803955, Voor,1.0,0.0
844,2023D38332, Voor,0.8300830125808716,0.1699169427156448, Voor,1.0,0.0
845,2023D38313, I can,0.0,0.0, I can,0.0,0.0
846,2023D38325, I can,0.0,0.0, Voor,0.8624942898750305,0.0
847,2023D38319, Voor,0.8733130693435669,0.126687005162239, Voor,1.0,0.0
848,2023D38321, Voor,0.8493293523788452,0.1506706029176712, Voor,1.0,0.0
849,2023D38324, Voor,0.7224106788635254,0.277589201927185, Voor,0.9213672876358032,0.0786327049136161
850,2023D38322, Voor,0.8195245862007141,0.1804753243923187, Voor,1.0,0.0
851,2023D38323, Voor,0.8495168089866638,0.1504832506179809, Voor,1.0,0.0
852,2023D38317, Voor,0.7784222960472107,0.2215775847434997, Voor,1.0,0.0
853,2023D38304, Voor,0.7695459723472595,0.2304539680480957, Voor,1.0,0.0
854,2023D38298, Voor,0.6508583426475525,0.3491416573524475, Voor,1.0,0.0
855,2023D38310, Tegen,0.4970879852771759,0.5029120445251465, Voor,0.8860725164413452,0.1139274314045906
856,2023D38306, I apolog,0.0,0.0, I cannot,0.0,0.0
857,2023D38295, Voor,0.5925634503364563,0.4074365198612213, Voor,1.0,0.0
858,2023D38305, Voor,0.7806859612464905,0.2193139940500259, Voor,1.0,0.0
859,2023D38288, Tegen,0.3914345204830169,0.6085653901100159, Voor,0.8527666926383972,0.147233247756958
860,2023D38294, Voor,0.83622145652771,0.1637784987688064, Voor,1.0,0.0
861,2023D38292, Voor,0.7339503765106201,0.2660495340824127, Voor,1.0,0.0
862,2023D38293, Voor,0.6147722005844116,0.3852278590202331, Voor,0.8924260139465332,0.1075739935040474
863,2023D38289, Voor,0.6408549547195435,0.3591450452804565, Voor,1.0,0.0
864,2023D38287, Tegen,0.4637098610401153,0.5362901091575623, Voor,0.920756995677948,0.0792430266737937
865,2023D38291, Voor,0.7424494028091431,0.2575505673885345, Voor,1.0,0.0
866,2023D38290, Voor,0.6826460361480713,0.3173539638519287, Voor,0.8435090184211731,0.1564909964799881
867,2023D38285, I cannot,0.0,0.0, I cannot,0.0,0.0
868,2023D38284, Voor,0.8818678259849548,0.1181322112679481, Voor,1.0,0.0
869,2023D38283, I can,0.0,0.0, I cannot,0.0,0.0
870,2023D38286, Voor de,0.5052559971809387,0.4947440326213836, Voor,0.9000559449195862,0.0999440476298332
871,2023D38256, Voor,0.5102486610412598,0.4897512793540954, Voor,0.9131256937980652,0.0868742987513542
872,2023D38268, Voor,0.854408323764801,0.1455916166305542, Voor,1.0,0.0
873,2023D38258, Voor,0.6769990921020508,0.3230008482933044, Voor,1.0,0.0
874,2023D38260, Tegen,0.4275217950344085,0.572478175163269, Voor,0.8449377417564392,0.1550622284412384
875,2023D38257, Voor,0.8553036451339722,0.1446963548660278, Voor,1.0,0.0
876,2023D38241, Voor,0.7971549034118652,0.2028450667858123, Voor,1.0,0.0
877,2023D38245, Tegen,0.492072731256485,0.5079272389411926, Voor,0.9190983772277832,0.0809016078710556
878,2023D38252, Voor,0.733883798122406,0.266116201877594, Voor,1.0,0.0
879,2023D38251, Voor,0.8850996494293213,0.1149004027247428, Voor,1.0,0.0
880,2023D38240, Voor,0.7566823363304138,0.243317648768425, Voor,1.0,0.0
881,2023D38249, Voor,0.7825252413749695,0.2174748033285141, Voor,1.0,0.0
882,2023D38239, Voor,0.0,0.0, Voor,0.0,0.0
883,2023D36741, Voor,0.6329353451728821,0.3670646250247955, Voor,1.0,0.0
884,2023D36738, Voor,0.7991412281990051,0.200858786702156, Voor,1.0,0.0
885,2023D36746, Tegen,0.4242302775382995,0.5757697224617004, Voor,0.8852096796035767,0.1147903501987457
886,2023D36743, Voor,0.7949835062026978,0.2050165981054306, Voor,1.0,0.0
887,2023D36742, Voor,0.9122456908226012,0.0877543613314628, Voor,1.0,0.0
888,2023D36740, Voor,0.6442075967788696,0.3557923436164856, Voor,0.9139764904975892,0.0860235318541526
889,2023D36667, Voor,0.8236995935440063,0.176300436258316, Voor,1.0,0.0
890,2023D36663, Voor,0.6963650584220886,0.3036350309848785, Voor,1.0,0.0
891,2023D36669, Voor,0.7974846959114075,0.2025152742862701, Voor,1.0,0.0
892,2023D36665, Voor,0.8715670704841614,0.128432884812355, Voor,1.0,0.0
893,2023D36662, Voor,0.7800265550613403,0.2199733704328537, Voor,1.0,0.0
894,2023D36661, Voor,0.8850312829017639,0.1149686872959137, Voor,1.0,0.0
895,2023D36654, Voor,0.543731689453125,0.4562682807445526, Voor,0.9023439288139344,0.0976560413837432
896,2023D36657, Voor,0.751384973526001,0.2486150562763214, Voor,1.0,0.0
897,2023D36653, Voor,1.0,0.0, Voor,1.0,0.0
898,2023D36652, Voor,0.8969720005989075,0.1030279546976089, Voor,1.0,0.0
899,2023D36651, Voor,0.5981494188308716,0.4018505215644836, Voor,0.9367998242378236,0.0632001310586929
900,2023D36650, Voor,0.9041943550109864,0.0958056896924972, Voor,1.0,0.0
901,2023D36948, I cannot,0.0545873530209064,0.3803580701351166, I cannot,0.1787299960851669,0.0921667143702507
902,2023D36623, Voor,0.6377758383750916,0.3622241914272308, Voor,1.0,0.0
903,2023D36617, I can,0.0,0.0, I cannot,0.0,0.0
904,2023D36621, Voor,0.6863569021224976,0.3136430978775024, Voor,1.0,0.0
905,2023D36622, Voor,0.7760360240936279,0.2239639163017273, Voor,1.0,0.0
906,2023D35054, Tegen,0.47038733959198,0.52961266040802, Voor,1.0,0.0
907,2023D36601, Voor,0.8106575608253479,0.1893424242734909, Voor,1.0,0.0
908,2023D36614, Voor,1.0,0.0, Voor,1.0,0.0
909,2023D36579, Voor,0.8060874938964844,0.1939124464988708, Voor,1.0,0.0
910,2023D36587, Voor,0.6513224244117737,0.3486776649951935, Voor,1.0,0.0
911,2023D36574, Voor,0.6577261090278625,0.342273861169815, Voor,1.0,0.0
912,2023D36585, Voor,0.5934951901435852,0.4065048396587372, Voor,0.9265114068984984,0.0734886676073074
913,2023D36578, Voor,0.6308431029319763,0.369156926870346, Voor,0.9094226956367492,0.0905773192644119
914,2023D36562, Voor,0.7453723549842834,0.2546276748180389, Voor,1.0,0.0
915,2023D36568, Voor,0.7330619692802429,0.2669380307197571, Voor,1.0,0.0
916,2023D36603, Voor,0.8175287246704102,0.1824713200330734, Voor,1.0,0.0
917,2023D36560, Voor,0.7689188718795776,0.2310810387134552, Voor,1.0,0.0
918,2023D36615, Voor,0.8431665301322937,0.1568334251642227, Voor,1.0,0.0
919,2023D36557, Voor,0.8628038167953491,0.1371961683034896, Voor,1.0,0.0
920,2023D36616, Voor,0.6588613390922546,0.3411386609077453, Voor,1.0,0.0
921,2023D36559, Voor,0.8058483004570007,0.1941516548395156, Voor,1.0,0.0
922,2023D36604, Voor,0.776423990726471,0.2235759794712066, Voor,1.0,0.0
923,2023D36610, Voor,0.7745340466499329,0.2254658788442611, Voor,1.0,0.0
924,2023D36605, Voor,0.8171806931495667,0.1828192472457885, Voor,1.0,0.0
925,2023D36566, Voor,0.6549511551856995,0.3450487852096557, Voor,1.0,0.0
926,2023D36593, Tegen,0.4273668527603149,0.5726332068443298, Voor,0.8820557594299316,0.1179442852735519
927,2023D36214, Voor,0.9030526280403136,0.0969473123550415, Voor,1.0,0.0
928,2023D36218, Voor,0.6846635937690735,0.3153363764286041, Voor,1.0,0.0
929,2023D36219, Voor,0.8067892789840698,0.1932107061147689, Voor,1.0,0.0
930,2023D36220, Voor,0.6742055416107178,0.3257944583892822, Voor,1.0,0.0
931,2023D36217, Voor,0.8003060817718506,0.1996939480304718, Voor,1.0,0.0
932,2023D36215, Voor,0.5934237837791443,0.4065761566162109, Voor,0.900679886341095,0.0993201285600662
933,2023D35828, Voor,0.6818393468856812,0.3181606531143188, Voor,1.0,0.0
934,2023D35826, I apolog,0.0,0.0, I can,0.0,0.0
935,2023D32269, Voor,0.8559889793395996,0.1440110206604004, Voor,1.0,0.0
936,2023D32271, Voor,0.7688189148902893,0.2311810404062271, Voor,1.0,0.0
937,2023D31693, I apolog,0.0,0.0, I can,0.0,0.0
938,2023D31243, Voor,0.6442216038703918,0.3557783663272857, Voor,1.0,0.0
939,2023D30937, Voor,0.8623714447021484,0.1376285403966903, Voor,1.0,0.0
940,2023D30822, Voor,0.7261525988578796,0.2738474011421203, Voor,1.0,0.0
941,2023D31173, Voor,0.507256031036377,0.4927439987659454, Voor,0.8977559208869934,0.102243922650814
942,2023D31210, Voor,0.6021908521652222,0.397809088230133, Voor,1.0,0.0
943,2023D31197, Tegen,0.1716783791780471,0.7154187560081482, Voor,0.7728059887886047,0.2271939516067505
944,2023D31202, Voor,0.6117616295814514,0.3882383406162262, Voor,1.0,0.0
945,2023D31813, Voor,0.6128401756286621,0.3871597945690155, Voor,1.0,0.0
946,2023D31567, Voor,0.6158665418624878,0.3841334581375122, Voor,1.0,0.0
947,2023D31550, Voor,0.6799861192703247,0.3200139105319977, Voor,1.0,0.0
948,2023D31593, Voor,0.6054304838180542,0.3945694863796234, Voor,0.909718930721283,0.0902810990810394
949,2023D31769, Voor,0.5600486993789673,0.4399512708187103, Voor,1.0,0.0
950,2023D31781, Voor,0.6369266510009766,0.3630732893943786, Voor,1.0,0.0
951,2023D31768, Voor,0.687103271484375,0.3128966987133026, Voor,1.0,0.0
952,2023D31838, Tegen,0.3524150550365448,0.6475849151611328, Voor,0.8869699239730835,0.1130300909280777
953,2023D31537, Tegen,0.4809700548648834,0.5190299153327942, Voor,0.9273309707641602,0.0726690962910652
954,2023D31874, Voor,0.7765626907348633,0.2234372794628143, Voor,1.0,0.0
955,2023D31869, Voor,0.8516640067100525,0.1483360081911087, Voor,1.0,0.0
956,2023D31865, Voor,0.8741226196289062,0.1258774250745773, Voor,1.0,0.0
957,2023D31864, Voor de,0.6233213543891907,0.3766786754131317, Voor,1.0,0.0
958,2023D31879, Voor,0.8583307266235352,0.1416692286729812, Voor,1.0,0.0
959,2023D31870, Voor,0.5688055753707886,0.4311944544315338, Voor,1.0,0.0
960,2023D31623, Voor,0.7511118650436401,0.2488880753517151, Voor,1.0,0.0
961,2023D31625, Voor,0.7042483687400818,0.2957516610622406, Voor,0.9274620413780212,0.0725379586219787
962,2023D31866, Voor,0.8081941604614258,0.1918059289455413, Voor,1.0,0.0
963,2023D31627, Voor,0.5178000330924988,0.3755700290203094, Voor,0.9269056916236876,0.073094256222248
964,2023D31871, Voor,0.7468101978302002,0.2531897723674774, Voor,0.9212825298309326,0.0787174552679061
965,2023D31560, Voor,0.6289087533950806,0.371091216802597, Voor,1.0,0.0
966,2023D31868, Voor,1.0,0.0, Voor,1.0,0.0
967,2023D31728, Voor,0.7739509344100952,0.2260490208864212, Voor,1.0,0.0
968,2023D31790, Voor,0.5542429089546204,0.445757120847702, Voor,1.0,0.0
969,2023D31730, Voor,0.9022449851036072,0.0977549999952316, Voor,1.0,0.0
970,2023D31736, Tegen,0.4491991102695465,0.5508008003234863, Voor,1.0,0.0
971,2023D31659, Voor,0.7472886443138123,0.2527112960815429, Voor,1.0,0.0
972,2023D31738, Voor,0.7235803604125977,0.2764196097850799, Voor,1.0,0.0
973,2023D31800, Voor,0.7453640103340149,0.2546359896659851, Voor,1.0,0.0
974,2023D31802, Voor,0.8411337733268738,0.1588662564754486, Voor,1.0,0.0
975,2023D31798, Voor,0.5405242443084717,0.3063360452651977, Voor,0.94335675239563,0.0
976,2023D31796, Voor,0.7988499402999878,0.2011500746011734, Voor,1.0,0.0
977,2023D31733, Voor,0.8180322647094727,0.1819676756858825, Voor,1.0,0.0
978,2023D31794, Voor,0.7921783328056335,0.2078216969966888, Voor,1.0,0.0
979,2023D31724, Voor,0.7499516010284424,0.2500483691692352, Voor,1.0,0.0
980,2023D31787, Voor,0.6400709748268127,0.3599290251731872, Voor,0.9181751608848572,0.081824891269207
981,2023D31841, Voor,0.6189765334129333,0.3810234069824219, Voor,1.0,0.0
982,2023D31740, Voor,0.5975046157836914,0.4024952948093414, Voor,1.0,0.0
983,2023D31858, Voor,0.834579348564148,0.1654205620288849, Voor,1.0,0.0
984,2023D31852, Voor,0.4632018506526947,0.3546841144561767, Voor,0.9153727293014526,0.0
985,2023D31568, I can,0.0,0.0, Voor,0.0,0.0
986,2023D31572, Voor,0.5617952346801758,0.4382047057151794, Voor,0.9177526235580444,0.0822473242878913
987,2023D31564, I can,0.0,0.0, I can,0.0,0.0
988,2023D31569, Voor,0.573695719242096,0.4263043403625488, Voor,1.0,0.0
989,2023D31506, Voor,0.7370601892471313,0.2629397809505462, Voor,1.0,0.0
990,2023D31851, Voor,0.6664107441902161,0.3335893154144287, Voor,1.0,0.0
991,2023D31209, Voor,1.0,0.0, Voor,1.0,0.0
992,2023D31876, Voor,0.8354195356369019,0.1645804494619369, Voor,1.0,0.0
993,2023D31208, Voor,0.7414692640304565,0.2585306763648987, Voor,1.0,0.0
994,2023D31833, Voor,0.7073896527290344,0.2926102876663208, Voor,1.0,0.0
995,2023D31836, Voor,0.709460437297821,0.2905395627021789, Voor,1.0,0.0
996,2023D31837, Voor,0.8437885642051697,0.1562114655971527, Voor,1.0,0.0
997,2023D31701, Voor,0.6093992590904236,0.3906006515026092, Voor,0.9305895566940308,0.069410428404808
998,2023D31702, Voor,0.6471657156944275,0.3528343439102173, Voor,1.0,0.0
999,2023D31860, Voor,0.478641003370285,0.3224740922451019, Voor,0.942306637763977,0.0576933436095714
1000,2023D31861, Voor,0.7716519832611084,0.2283480316400528, Voor,1.0,0.0
1001,2023D31703, Voor,0.6058841943740845,0.3941157758235931, Voor,1.0,0.0
1002,2023D31863, Tegen,0.3877467811107635,0.5404977798461914, Voor,0.8845304250717163,0.1154696568846702
1003,2023D31676, Voor,0.4420501589775085,0.4359137415885925, Voor,0.8051732778549194,0.0722689554095268
1004,2023D31675, Voor,0.6079337000846863,0.3920662999153137, Voor,1.0,0.0
1005,2023D31666, Tegen,0.4887056946754455,0.5112943649291992, Voor,1.0,0.0
1006,2023D31205, Voor,0.7852229475975037,0.2147769629955291, Voor,1.0,0.0
1007,2023D31672, Voor,0.7589354515075684,0.2410644590854644, Voor,1.0,0.0
1008,2023D31244, Voor,0.683822512626648,0.316177487373352, Voor,1.0,0.0
1009,2023D31700, Voor,0.7351884841918945,0.2648115158081054, Voor,1.0,0.0
1010,2023D31839, I can,0.0964696109294891,0.4327300488948822, Voor,1.0,0.0
1011,2023D31196, Voor,0.9222539067268372,0.077746070921421, Voor,1.0,0.0
1012,2023D31189, Voor,0.8251327872276306,0.1748672127723693, Voor,1.0,0.0
1013,2023D31248, Voor,0.6724341511726379,0.3275657594203949, Voor,1.0,0.0
1014,2023D31171, Voor,0.6285748481750488,0.3714251518249511, Voor,1.0,0.0
1015,2023D31250, Voor,0.7740064263343811,0.2259936034679412, Voor,1.0,0.0
1016,2023D31819, Voor,0.8573806285858154,0.1426193118095398, Voor,1.0,0.0
1017,2023D31814, Voor,0.57565838098526,0.4243416786193847, Voor,1.0,0.0
1018,2023D31821, Tegen,0.4768765568733215,0.5231235027313232, Voor,0.8731842041015625,0.1268157958984375
1019,2023D31812, Voor,0.7200830578804016,0.279916912317276, Voor,1.0,0.0
1020,2023D31805, Voor,0.6649407148361206,0.2691706717014313, Voor,0.9475210309028624,0.0
1021,2023D31809, Voor,0.7319157123565674,0.2680842578411102, Voor,1.0,0.0
