,id,llama3_centristisch,llama3_centristisch_voor,llama3_centristisch_tegen,llama3_rechts,llama3_rechts_voor,llama3_rechts_tegen
596,2023D43017, voor,0.4776428937911987,0.5223571360111237, Tegen,0.1783690452575683,0.821630984544754
597,2023D43015, Tegen,0.3613983765244484,0.6386016011238098, Tegen,0.0808707699179649,0.919129192829132
598,2023D43043, voor,0.7914946526288986,0.2085052877664566, tegen,0.2142415940761566,0.785758376121521
599,2023D43018, tegen,0.2493249475955963,0.7506750524044037, tegen,0.1011598482728004,0.8988401591777802
600,2023D43028, voor,0.4517807066440582,0.5482192635536194, tegen,0.1849925816059112,0.8150074481964111
601,2023D43029, voor,0.4520204365253448,0.5479795932769775, Tegen,0.1810948997735977,0.8189051151275635
602,2023D43016, tegen,0.1591118723154068,0.840888112783432, tegen,0.0,1.0
603,2023D43022, tegen,0.0896389782428741,0.9103610515594482, Tegen,0.0,1.0000000298023224
604,2023D43023, voor,0.9411539137363434,0.0588460564613342, Tegen,0.1609949916601181,0.8390050530433655
605,2023D43071, tegen,0.2898569405078888,0.7101430296897888, Tegen,0.0,1.0000000298023224
606,2023D43021, tegen,0.1301613301038742,0.869838684797287, tegen,0.0,1.0000000298023224
607,2023D43027, voor,0.5516530424356461,0.4483469426631927, Tegen,0.2351345792412758,0.7648654282093048
608,2023D43069, voor,0.6202929317951202,0.3797070831060409, Tegen,0.1244951859116554,0.8755048215389252
609,2023D42886, tegen,0.3551742434501648,0.64482581615448, tegen,0.0959905758500099,0.904009371995926
610,2023D43033, tegen,0.2005659937858581,0.799434095621109, Tegen,0.0,0.9999999701976776
611,2023D42887, voor,0.567792147397995,0.4322078973054886, Tegen,0.1593937426805496,0.840606302022934
612,2023D43040, voor,0.7558505684137344,0.2441494837403297, voor,0.4645674675703048,0.5354325473308563
613,2023D43034, voor,1.0,0.0, Tegen,0.1570947766304016,0.842905193567276
614,2023D42896, tegen,0.3379347324371338,0.6620652675628662, tegen,0.1408790498971939,0.8591209650039673
615,2023D43032, tegen,0.1859995126724243,0.8140005171298981, Tegen,0.0,1.0
616,2023D43031, tegen,0.2072288990020752,0.7927711457014084, tegen,0.0797525495290756,0.9202474653720856
617,2023D43063, tegen,0.1742342561483383,0.8257656991481781, tegen,0.0,1.0
618,2023D43056, tegen,0.1101395562291145,0.8898604810237885, tegen,0.07720697671175,0.9227930009365082
619,2023D43057, tegen,0.2177807688713073,0.782219186425209, tegen,0.0793152749538421,0.9206847250461578
620,2023D42885, tegen,0.0,1.0, tegen,0.0,1.0000000298023224
621,2023D42644, tegen,0.0,1.0, Tegen,0.0,0.9999999701976776
622,2023D42657, tegen,0.229302167892456,0.7706978619098663, tegen,0.0741452872753143,0.9258547723293304
623,2023D42267, tegen,0.0,0.9999999701976776, tegen,0.0,1.0
624,2023D42610, Tegen,0.3255197405815124,0.6744801998138428, Tegen,0.2077299952507019,0.7922700047492981
625,2023D42637, tegen,0.2598162889480591,0.7401837557554245, tegen,0.1387593299150467,0.8612406849861145
626,2023D42253, voor,0.5858379751443863,0.4141620099544525, Tegen,0.1272414922714233,0.8727585077285767
627,2023D42599, tegen,0.0,1.0, tegen,0.0,0.9999999403953552
628,2023D42566, tegen,0.1284137070178985,0.8715862929821014, Tegen,0.0,0.9999999701976776
629,2023D42561, voor,0.8153494894504547,0.1846504583954811, Tegen,0.3565040081739425,0.643496036529541
630,2023D42508, tegen,0.0,1.0, tegen,0.0,1.0
631,2023D42507, voor,0.6714247465133667,0.3285752534866333, tegen,0.0,0.9999999701976776
632,2023D42496, voor,0.8541415631771088,0.1458584815263748, tegen,0.296220600605011,0.7037794589996338
633,2023D42502, tegen,0.357235848903656,0.6427641212940216, tegen,0.1602611243724823,0.8397388756275177
634,2023D42498, tegen,0.267009288072586,0.7329907417297363, tegen,0.09731125831604,0.9026887714862823
635,2023D42495, voor,0.8517415225505829,0.1482584327459335, tegen,0.4318197295069694,0.5681802779436111
636,2023D42497, tegen,0.3371709585189819,0.6628289669752121, tegen,0.1315551400184631,0.8684448599815369
637,2023D42499, voor,0.5011819005012512,0.4988181293010711, Tegen,0.2973062172532081,0.70269376039505
638,2023D42493, tegen,0.0979123339056968,0.9020875990390778, Tegen,0.0,1.0
639,2023D42171, voor,0.7018730342388153,0.2981270030140877, tegen,0.3482937216758728,0.6517063081264496
640,2023D41873, tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999403953552
641,2023D42161, tegen,0.0,1.0000000298023224, Tegen,0.0,1.0000000298023224
642,2023D42023, voor,0.4875395894050598,0.512460470199585, tegen,0.2219038009643554,0.7780961692333221
643,2023D41878, tegen,0.0,0.9999999403953552, tegen,0.0,1.0000000298023224
644,2023D42175, tegen,0.2820630371570587,0.7179370224475861, Tegen,0.0,1.0000000596046448
645,2023D42172, tegen,0.3115659952163696,0.6884339600801468, tegen,0.1860231161117553,0.8139769434928894
646,2023D42186, voor,0.4470762908458709,0.5529236942529678, Tegen,0.1126891076564788,0.8873108923435211
647,2023D42176, tegen,0.2615203261375427,0.7384796440601349, Tegen,0.07659213244915,0.9234078824520112
648,2023D42163, tegen,0.0,1.0, Tegen,0.0,0.9999999701976776
649,2023D42076, tegen,0.0,0.9999999701976776, tegen,0.0,0.9999999701976776
650,2023D42087, voor,0.8763664960861206,0.1236335039138794, voor,0.4482415318489074,0.5517584085464478
651,2023D42164, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
652,2023D42167, voor,0.6325555592775345,0.3674444854259491, Tegen,0.1225529164075851,0.877447098493576
653,2023D42075, tegen,0.0,0.9999999701976776, tegen,0.0,0.9999999701976776
654,2023D42066, tegen,0.1745824217796325,0.8254176378250122, tegen,0.0618446469306945,0.938155323266983
655,2023D42162, voor,0.8729142174124718,0.1270857900381088, voor,0.4852276742458343,0.514772355556488
656,2023D42082, tegen,0.1821012645959854,0.8178987503051758, tegen,0.0775441080331802,0.922455906867981
657,2023D42159, voor,0.9454551190137864,0.0545449443161487, Tegen,0.3319676741957664,0.668032318353653
658,2023D42180, voor,0.8670144155621529,0.1329855769872665, tegen,0.2613803744316101,0.7386195957660675
659,2023D42058, voor,0.4316482543945312,0.5683517158031464, Tegen,0.0,0.9999999403953552
660,2023D42173, voor,0.669680655002594,0.3303193151950836, tegen,0.1460285186767578,0.8539715111255646
661,2023D42064, voor,0.4506593942642212,0.5493406057357788, tegen,0.1216981187462806,0.8783018589019775
662,2023D42165, voor,0.4196863770484924,0.5803135633468628, Tegen,0.0,1.0
663,2023D42177, voor,0.5773795396089554,0.422620415687561, Tegen,0.1592713147401809,0.8407287299633026
664,2023D42056, voor,0.8998071253299713,0.1001929193735122, Tegen,0.0,1.0
665,2023D42051, tegen,0.3842263221740722,0.6157736331224442, tegen,0.1336100548505783,0.8663899302482605
666,2023D42080, Tegen,0.1455120593309402,0.8544879853725433, Tegen,0.0,1.0
667,2023D42044, tegen,0.1735685914754867,0.8264314234256744, tegen,0.1619971990585327,0.8380027413368225
668,2023D42160, voor,0.5271385908126831,0.4728614240884781, tegen,0.1135296300053596,0.886470377445221
669,2023D42053, voor,0.9418112635612488,0.0581887476146221, Tegen,0.5259125083684921,0.4740875512361526
670,2023D42045, tegen,0.2078391015529632,0.7921609431505203, tegen,0.1233674883842468,0.8766325414180756
671,2023D42042, voor,0.7349650263786316,0.2650349587202072, Tegen,0.1111494153738021,0.8888504803180695
672,2023D42052, tegen,0.2112402468919754,0.788759708404541, Tegen,0.0834593847393989,0.916540652513504
673,2023D42050, tegen,0.0,1.0000000596046448, tegen,0.0,0.9999999701976776
674,2023D42166, voor,0.8980179578065872,0.1019819974899292, tegen,0.1687529981136322,0.8312470316886902
675,2023D42041, voor,0.8221875429153442,0.1778124421834945, Voor,0.6303010284900665,0.3696989715099334
676,2023D42043, tegen,0.0,0.9999999701976776, tegen,0.0877609401941299,0.9122390151023864
677,2023D42077, tegen,0.0,1.0000000596046448, Tegen,0.0,0.9999999701976776
678,2023D41914, tegen,0.0,1.0, Tegen,0.0,0.9999999701976776
679,2023D42032, tegen,0.1816784590482711,0.8183215111494064, tegen,0.1651714891195297,0.8348284363746643
680,2023D42021, tegen,0.0,1.0000000298023224, Tegen,0.0926872491836547,0.9073127806186676
681,2023D41884, tegen,0.0,1.0, Tegen,0.0,1.0
682,2023D42034, tegen,0.0,0.9999999701976776, tegen,0.0,1.0000000298023224
683,2023D41885, voor,0.6467792987823486,0.3532207310199737, Tegen,0.0,1.0000000596046448
684,2023D42018, tegen,0.0,1.0, Tegen,0.0,0.9999999701976776
685,2023D41874, voor,0.8219379186630249,0.1780620589852333, Tegen,0.2738731577992439,0.7261268496513367
686,2023D41879, voor,0.9130970537662506,0.0869029387831687, voor,0.8252529501914978,0.1747470870614051
687,2023D41881, tegen,0.0,1.0000000298023224, tegen,0.0479820296168327,0.952017903327942
688,2023D41876, tegen,0.0,1.0000000298023224, Tegen,0.0523700825870037,0.9476298987865448
689,2023D41835, voor,0.8295438289642334,0.170456200838089, voor,0.5050191283226013,0.4949808567762375
690,2023D41837, voor,0.7879156246781349,0.2120843827724456, tegen,0.4369206130504608,0.5630793869495392
691,2023D41836, tegen,0.0,1.0000000447034836, tegen,0.0,0.9999999701976776
692,2023D41738, voor,0.8460454940795898,0.1539544761180877, tegen,0.3634065091609955,0.6365934312343597
693,2023D41741, tegen,0.2355666309595108,0.7644334137439728, Tegen,0.1470920443534851,0.8529079556465149
694,2023D41833, tegen,0.2734025716781616,0.7265973687171936, Tegen,0.1072066575288772,0.8927933573722839
695,2023D41635, tegen,0.3004960715770721,0.6995038688182831, Tegen,0.1493557244539261,0.8506442606449127
696,2023D41643, tegen,0.3864613771438598,0.6135386377573013, tegen,0.1811102330684662,0.8188897669315338
697,2023D41834, voor,0.4763805866241455,0.5236193090677261, Tegen,0.0763243585824966,0.9236756861209868
698,2023D41737, tegen,0.1292590051889419,0.8707410097122192, tegen,0.0,1.0
699,2023D41827, tegen,0.0918745473027229,0.9081254601478576, tegen,0.0,1.0000000298023224
700,2023D41832, voor,0.4663071930408478,0.5336928218603134, tegen,0.2040210217237472,0.7959789931774139
701,2023D41825, tegen,0.0966501832008361,0.9033498466014862, tegen,0.1089841425418853,0.8910158276557922
702,2023D41641, tegen,0.3683207333087921,0.6316792964935303, tegen,0.0978114232420921,0.9021885693073272
703,2023D41831, tegen,0.4291381537914276,0.5708618313074112, tegen,0.222549706697464,0.777450293302536
704,2023D41751, voor,0.6687069162726402,0.3312930837273597, tegen,0.3112776055932045,0.6887223720550537
705,2023D41649, tegen,0.0,1.0, Tegen,0.0,1.0000000298023224
706,2023D41821, voor,0.4355092346668243,0.5644907355308533, Tegen,0.178814098238945,0.8211859464645386
707,2023D41648, Tegen,0.1054007187485694,0.8945992887020111, Tegen,0.223450019955635,0.7765499949455261
708,2023D41812, tegen,0.118131972849369,0.8818680346012115, tegen,0.0,1.0
709,2023D41851, voor,0.7088031023740768,0.2911969274282455, Tegen,0.4087849855422973,0.5912149846553802
710,2023D41819, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
711,2023D41817, tegen,0.0,0.9999999701976776, tegen,0.0,0.9999999701976776
712,2023D41849, voor,0.842278927564621,0.1577211171388626, voor,0.4644276723265648,0.5355722904205322
713,2023D41846, tegen,0.2300262153148651,0.7699737399816513, tegen,0.1184698641300201,0.8815301358699799
714,2023D41845, tegen,0.1586592942476272,0.8413407057523727, tegen,0.0,1.0
715,2023D41844, tegen,0.3423289358615875,0.6576710343360901, Tegen,0.1287791281938552,0.8712208271026611
716,2023D41842, tegen,0.0,0.9999999701976776, tegen,0.0,1.0
717,2023D41840, tegen,0.0,1.0000000447034836, tegen,0.0,0.9999999701976776
718,2023D40875, tegen,0.2218387573957443,0.7781612128019333, Tegen,0.1690107583999633,0.8309893310070038
719,2023D40927, tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999701976776
720,2023D40458, Tegen,0.4167807623744011,0.5832192599773407, Tegen,0.2357382103800773,0.7642618417739868
721,2023D40760, tegen,0.0,1.0000000596046448, tegen,0.0,1.0000000596046448
722,2023D41574, Tegen,0.0842588022351265,0.915741205215454, Tegen,0.0765760093927383,0.9234240055084229
723,2023D41437, tegen,0.111780509352684,0.8882195353507996, tegen,0.0,1.0
724,2023D40750, voor,0.8632888197898865,0.1367111653089523, Tegen,0.3811611905694008,0.6188388168811798
725,2023D40757, tegen,0.0,1.0000000596046448, tegen,0.0,0.9999999701976776
726,2023D40743, tegen,0.0,0.9999999701976776, tegen,0.0,1.0000000298023224
727,2023D40770, voor,0.3399255573749542,0.6600744724273682, Tegen,0.0,1.0000000596046448
728,2023D40778, tegen,0.0,1.0, Tegen,0.0,1.0
729,2023D40775, tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999701976776
730,2023D40774, tegen,0.3074924349784851,0.6925075650215149, Tegen,0.3758212253451347,0.6241787672042847
731,2023D40764, voor,0.5970154404640198,0.4029845893383026, Tegen,0.2697529122233391,0.7302470207214355
732,2023D40747, voor,0.4506579339504242,0.5493420660495758, Tegen,0.2407369613647461,0.7592630088329315
733,2023D40740, tegen,0.2080880105495453,0.7919120192527771, tegen,0.1071326956152916,0.892867237329483
734,2023D40738, tegen,0.0,1.0000000298023224, Tegen,0.0,1.0
735,2023D40717, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
736,2023D40777, tegen,0.0,1.0000000149011612, tegen,0.0,0.9999999701976776
737,2023D40718, tegen,0.1043921560049057,0.8956078439950943, tegen,0.0,1.0
738,2023D40776, tegen,0.0,0.9999999701976776, Tegen,0.0,1.0000000596046448
739,2023D40755, tegen,0.1224549487233161,0.8775450587272644, Tegen,0.0,0.9999999701976776
740,2023D40573, tegen,0.2310085147619247,0.7689914852380753, tegen,0.1284932047128677,0.8715067803859711
741,2023D40567, voor,0.415435642004013,0.5845643281936646, Tegen,0.1196339353919029,0.8803661167621613
742,2023D40572, tegen,0.4404219835996628,0.5595780611038208, tegen,0.0874802693724632,0.912519782781601
743,2023D40577, voor,1.0,0.0, voor,0.7784784138202667,0.2215215042233467
744,2023D40564, voor,0.6290819644927979,0.3709180206060409, tegen,0.4104335159063339,0.5895664393901825
745,2023D40566, Tegen,0.1373472362756729,0.8626528382301331, Tegen,0.0,1.0000000298023224
746,2023D40575, tegen,0.3789307773113251,0.6210692077875137, tegen,0.1367346346378326,0.8632653951644897
747,2023D40569, voor,0.4304198920726776,0.569580152630806, tegen,0.0,1.0000000298023224
748,2023D40571, voor,0.8169824481010437,0.1830175369977951, tegen,0.3589463829994201,0.6410535871982574
749,2023D40563, voor,0.4468651413917541,0.5531348288059235, tegen,0.206041544675827,0.7939584255218506
750,2023D40565, tegen,0.0,0.9999999403953552, tegen,0.0,1.0
751,2023D40331, tegen,0.1823800504207611,0.8176198601722717, Tegen,0.0649355351924896,0.9350644648075104
752,2023D40279, tegen,0.0,1.0000000298023224, tegen,0.0,1.0
753,2023D40189, tegen,0.0,0.9999999701976776, tegen,0.0,1.0000000298023224
754,2023D40325, tegen,0.0,0.9999999701976776, Tegen,0.0,1.0000000298023224
755,2023D40175, tegen,0.0,1.0000000298023224, Tegen,0.0,1.0000000298023224
756,2023D40186, tegen,0.103374645113945,0.896625429391861, tegen,0.1007717549800872,0.8992282450199127
757,2023D40328, voor,0.6040298640727997,0.3959701061248779, Tegen,0.1404243111610412,0.8595756590366364
758,2023D40330, voor,0.9999999776482582,0.0, voor,0.6123645901679993,0.3876353949308395
759,2023D40317, tegen,0.2062714844942093,0.7937285602092743, tegen,0.0,1.0
760,2023D40316, voor,0.9521474242210388,0.0478525459766387, Tegen,0.0,1.0
761,2023D40285, voor,0.6024277806282043,0.3975721895694732, Tegen,0.1279428154230117,0.872057169675827
762,2023D40319, tegen,0.0,0.9999999403953552, tegen,0.0,1.0000000298023224
763,2023D40286, voor,1.0000000298023224,0.0, Tegen,0.1193732023239135,0.8806267976760864
764,2023D40261, tegen,0.3391057550907135,0.6608942151069641, tegen,0.0975008085370063,0.9024991393089294
765,2023D40256, voor,0.8537355363368988,0.1462644711136818, Tegen,0.3510977029800415,0.6489022970199585
766,2023D40258, voor,0.8101637735962868,0.1898362636566162, voor,0.5500475764274597,0.4499524086713791
767,2023D40281, tegen,0.0,1.0000000298023224, Tegen,0.0,1.0000000298023224
768,2023D40263, voor,0.7947193086147308,0.2052806317806244, Tegen,0.1779699772596359,0.8220299780368805
769,2023D40257, tegen,0.2554138302803039,0.744586169719696, tegen,0.0763288587331771,0.9236711263656616
770,2023D39559, Voor,0.999999962747097,0.0, Voor,0.5867016687989235,0.4132983684539795
771,2023D39365, tegen,0.3641823530197143,0.6358176320791245, Tegen,0.162634402513504,0.8373655378818512
772,2023D39419, voor,0.5209954380989075,0.4790045768022537, tegen,0.1920455694198608,0.8079544603824615
773,2023D39383, tegen,0.132570594549179,0.8674294054508209, Tegen,0.0,0.9999999701976776
774,2023D39382, tegen,0.0,1.0, tegen,0.0,1.0
775,2023D39647, tegen,0.0,0.9999999701976776, tegen,0.0,1.0000000596046448
776,2023D39492, voor,0.6941877007484436,0.3058122396469116, tegen,0.3510303795337677,0.6489695906639099
777,2023D39488, voor,0.8217884302139282,0.1782114803791046, Tegen,0.065773457288742,0.9342265725135804
778,2023D39438, tegen,0.0,0.9999999701976776, tegen,0.0,1.0
779,2023D39459, tegen,0.239983931183815,0.7600160390138626, tegen,0.0888115689158439,0.911188393831253
780,2023D39432, voor,0.9138884618878363,0.0861115083098411, Tegen,0.3705174773931503,0.6294825077056885
781,2023D39402, voor,0.9219861477613448,0.0780139118432998, Tegen,0.4317110478878021,0.5682889521121979
782,2023D39397, tegen,0.0,1.0000000596046448, tegen,0.0,1.0000000298023224
783,2023D39550, voor,0.7886243313550949,0.2113756015896797, Tegen,0.2773213908076286,0.7226786315441132
784,2023D39398, tegen,0.0,0.9999999403953552, Tegen,0.0,1.0
785,2023D39396, tegen,0.0,0.9999999850988388, tegen,0.1260593235492706,0.8739406764507294
786,2023D39395, voor,0.5030990839004517,0.4969009160995483, tegen,0.401834674179554,0.5981653332710266
787,2023D39359, tegen,0.0,1.0, Tegen,0.0,0.9999999701976776
788,2023D39368, tegen,0.1427464336156845,0.8572535514831543, Tegen,0.0,1.0000000298023224
789,2023D39363, voor,0.5981688722968102,0.4018310904502868, Tegen,0.2768285498023033,0.7231715321540833
790,2023D39367, tegen,0.0,1.0, Tegen,0.0,1.0
791,2023D39354, tegen,0.2125725448131561,0.7874274253845215, tegen,0.0,1.0000000596046448
792,2023D39348, tegen,0.0,0.9999999701976776, tegen,0.0,1.0000000298023224
793,2023D39357, tegen,0.0,0.9999999850988388, tegen,0.0,1.0
794,2023D39346, tegen,0.2193265110254287,0.7806735038757324, Tegen,0.1156122162938118,0.8843878209590912
795,2023D39353, voor,0.8419535607099533,0.158046469092369, voor,0.4806303158402443,0.5193697363138199
796,2023D39541, tegen,0.1784852445125579,0.8215147405862808, tegen,0.1231058537960052,0.8768941462039948
797,2023D39543, tegen,0.0,1.0000000298023224, tegen,0.0,1.0
798,2023D39549, voor,0.5304971784353256,0.469502791762352, Tegen,0.0,0.9999999701976776
799,2023D39544, tegen,0.154112234711647,0.8458878099918365, Tegen,0.1039357706904411,0.8960641920566559
800,2023D39546, voor,0.6629139557480812,0.3370860666036606, Tegen,0.1573304533958435,0.8426695466041565
801,2023D39366, tegen,0.1418748050928115,0.8581252247095108, tegen,0.1124430671334266,0.8875569403171539
802,2023D39344, tegen,0.0,0.9999999701976776, tegen,0.0,1.0
803,2023D39556, voor,0.6398776099085808,0.3601223975419998, Tegen,0.1608606278896331,0.8391393721103668
804,2023D39547, tegen,0.0,0.9999999701976776, Tegen,0.0,0.9999999403953552
805,2023D39545, tegen,0.2539459764957428,0.7460540235042572, tegen,0.1152180358767509,0.8847819864749908
806,2023D39540, voor,0.999999962747097,0.0, tegen,0.1610819697380066,0.838918000459671
807,2023D39356, tegen,0.2282334566116333,0.7717665284872055, tegen,0.13332399725914,0.8666760921478271
808,2023D39542, tegen,0.1187137812376022,0.881286233663559, Tegen,0.0,1.0000000298023224
809,2023D39274, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
810,2023D39098, Tegen,0.3982091397047043,0.6017908751964569, Tegen,0.0773132145404815,0.9226868152618408
811,2023D39094, voor,0.6295124888420105,0.3704875335097313, tegen,0.3193434476852417,0.6806565821170807
812,2023D39091, voor,0.6663084626197815,0.3336915075778961, tegen,0.2544900178909302,0.7455099523067474
813,2023D39279, tegen,0.0,1.0000000149011612, tegen,0.0,1.0
814,2023D39306, tegen,0.1075864434242248,0.8924135863780975, Tegen,0.0,1.0000000596046448
815,2023D39271, voor,1.0000000819563866,0.0, tegen,0.0,0.9999999701976776
816,2023D39296, Tegen,0.0,0.9999999701976776, Tegen,0.0,1.0000000298023224
817,2023D39289, tegen,0.1949447840452194,0.8050552010536194, tegen,0.0738234296441078,0.926176518201828
818,2023D39307, voor,0.5241013765335083,0.4758986681699753, tegen,0.1107205972075462,0.8892794251441956
819,2023D39309, tegen,0.0,0.9999999850988388, tegen,0.0,1.0000000298023224
820,2023D39299, tegen,0.0,1.0000000298023224, tegen,0.1081431731581687,0.891856849193573
821,2023D39297, tegen,0.4469368606805801,0.5530630797147751, tegen,0.2408535927534103,0.7591464221477509
822,2023D39277, tegen,0.0,1.0000000596046448, tegen,0.0,1.0
823,2023D39282, tegen,0.0,0.9999999701976776, Tegen,0.0,1.0
824,2023D39283, tegen,0.1163067519664764,0.883693277835846, tegen,0.0,0.9999999701976776
825,2023D39298, tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999701976776
826,2023D39278, tegen,0.0,1.0, tegen,0.0,1.0000000298023224
827,2023D39290, tegen,0.213331714272499,0.7866682559251785, tegen,0.1102566719055175,0.8897433578968048
828,2023D39276, tegen,0.0,1.0, Tegen,0.0,0.9999999701976776
829,2023D39275, tegen,0.0,1.0000000298023224, tegen,0.0794117599725723,0.9205882549285888
830,2023D39270, voor,0.4291017651557922,0.5708982348442078, tegen,0.0,1.0000000298023224
831,2023D39273, tegen,0.0,1.0000000149011612, tegen,0.0,1.0
832,2023D39272, tegen,0.0974264591932296,0.9025735259056092, tegen,0.0,1.0000000298023224
833,2023D37008, tegen,0.1735146343708038,0.8264853805303574, tegen,0.106004923582077,0.8939950466156006
834,2023D38729, voor,0.672205425798893,0.3277945816516876, tegen,0.2349596321582794,0.765040397644043
835,2023D38837, voor,0.9453178197145462,0.0546821914613246, Tegen,0.4015636667609215,0.5984362959861755
836,2023D38838, voor,0.9052057564258577,0.094794251024723, tegen,0.0,1.0
837,2023D38326, tegen,0.1459014415740966,0.8540985584259033, tegen,0.0,1.0
838,2023D38338, voor,0.50613634288311,0.4938636571168899, Tegen,0.0890873521566391,0.910912662744522
839,2023D38327, tegen,0.0,0.9999999552965164, tegen,0.1240267604589462,0.8759731948375702
840,2023D38334, tegen,0.3024622201919555,0.6975377798080444, tegen,0.0895186886191368,0.910481333732605
841,2023D38335, voor,0.6122952699661255,0.3877046853303909, Tegen,0.2077121138572693,0.7922879159450531
842,2023D38333, voor,0.4106485843658447,0.5893514156341553, Tegen,0.1066495403647422,0.8933504521846771
843,2023D38328, tegen,0.300539493560791,0.699460506439209, tegen,0.0,1.0
844,2023D38332, tegen,0.0,1.0000000298023224, tegen,0.0,1.0000000596046448
845,2023D38313, tegen,0.0,0.9999999701976776, Tegen,0.0,1.0000000298023224
846,2023D38325, tegen,0.0,0.9999999701976776, tegen,0.0,0.9999999701976776
847,2023D38319, voor,0.6119587570428848,0.3880412355065346, tegen,0.1250945925712585,0.8749054074287415
848,2023D38321, tegen,0.0,1.000000074505806, tegen,0.0,1.0000000298023224
849,2023D38324, tegen,0.0,1.0000000447034836, tegen,0.2798635959625244,0.720136433839798
850,2023D38322, voor,0.4408992528915405,0.5591007471084595, Tegen,0.0,1.0
851,2023D38323, tegen,0.0,1.0000000596046448, tegen,0.1118558272719383,0.8881441950798035
852,2023D38317, voor,0.5132878422737122,0.4867121279239654, tegen,0.1875398159027099,0.8124601989984512
853,2023D38304, tegen,0.2216555178165435,0.7783444821834564, tegen,0.1017600893974304,0.8982399106025696
854,2023D38298, tegen,0.2513394355773926,0.748660534620285, tegen,0.079340249300003,0.920659750699997
855,2023D38310, voor,0.7167738378047943,0.2832261919975281, Tegen,0.2902648746967315,0.709735095500946
856,2023D38306, tegen,0.0,0.9999999701976776, tegen,0.0,0.9999999701976776
857,2023D38295, voor,0.5183558166027069,0.4816441684961319, Tegen,0.0515707693994045,0.9484292566776276
858,2023D38305, voor,0.8984625935554504,0.1015374287962913, Tegen,0.0,1.0000000596046448
859,2023D38288, Tegen,0.0934111177921295,0.9065889120101928, Tegen,0.0,1.0
860,2023D38294, tegen,0.0,1.0000000298023224, tegen,0.0,1.0
861,2023D38292, tegen,0.0,1.0000000298023224, tegen,0.0,1.0
862,2023D38293, voor,0.4211294949054718,0.578870490193367, Tegen,0.1255247145891189,0.8744753301143646
863,2023D38289, tegen,0.3241218030452728,0.675878182053566, tegen,0.1587969958782196,0.8412030339241028
864,2023D38287, Tegen,0.1295597553253173,0.8704401850700378, Tegen,0.0670447573065757,0.9329552948474884
865,2023D38291, tegen,0.3207890689373016,0.6792108714580536, tegen,0.2781245931982994,0.72187539935112
866,2023D38290, voor,0.9999999701976776,0.0, voor,1.0,0.0
867,2023D38285, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
868,2023D38284, voor,0.7537925392389297,0.2462074607610702, tegen,0.0,1.0
869,2023D38283, tegen,0.0881057977676391,0.9118941724300385, tegen,0.0493239089846611,0.9506761133670808
870,2023D38286, tegen,0.0,1.0, Tegen,0.0,1.0
871,2023D38256, voor,0.4469544589519501,0.5530455857515335, tegen,0.0863129422068595,0.9136870801448822
872,2023D38268, voor,0.7321717292070389,0.2678282856941223, Tegen,0.1233669221401214,0.8766331374645233
873,2023D38258, voor,0.422841876745224,0.5771581083536148, Tegen,0.1774742305278778,0.8225257694721222
874,2023D38260, tegen,0.0,1.0000000596046448, tegen,0.0,0.9999999701976776
875,2023D38257, tegen,0.0,1.0000000298023224, tegen,0.0,1.0000000596046448
876,2023D38241, tegen,0.0,0.9999999701976776, Tegen,0.0,1.0000000596046448
877,2023D38245, tegen,0.2007945477962494,0.799205407500267, tegen,0.135125920176506,0.8648740947246552
878,2023D38252, tegen,0.1305668652057647,0.8694331645965576, Tegen,0.1247344315052032,0.875265508890152
879,2023D38251, tegen,0.3336746096611023,0.6663254052400589, tegen,0.1133492365479469,0.8866507709026337
880,2023D38240, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
881,2023D38249, tegen,0.0,1.0000000298023224, Tegen,0.0,1.0
882,2023D38239, tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999701976776
883,2023D36741, voor,0.5487366318702698,0.4512633085250854, voor,0.5005438104271889,0.4994562566280365
884,2023D36738, voor,0.8826281279325485,0.1173718869686126, voor,0.4408899396657944,0.5591100454330444
885,2023D36746, voor,0.4746978878974914,0.5253021121025085, Tegen,0.0,0.9999999701976776
886,2023D36743, tegen,0.103260189294815,0.8967397958040237, tegen,0.0,1.0
887,2023D36742, voor,0.4510813355445862,0.5489187091588974, tegen,0.0,1.0000000596046448
888,2023D36740, tegen,0.3030358254909515,0.6969642043113708, Tegen,0.0,0.9999999701976776
889,2023D36667, voor,0.7285678759217262,0.2714321240782738, Tegen,0.2782042622566223,0.7217957377433777
890,2023D36663, voor,0.7008244395256042,0.2991756051778793, voor,0.4731320366263389,0.5268679261207581
891,2023D36669, tegen,0.1450205296278,0.8549794405698776, tegen,0.0,1.0000000298023224
892,2023D36665, tegen,0.0,0.9999999701976776, tegen,0.0,0.9999999701976776
